report_date_as_yyyy_mm_dd,open_interest,dealer_long,dealer_short,asset_mgr_long,asset_mgr_short,lev_long,lev_short,lev_net,lev_net_share_oi
2022-05-10,24057,8538,1606,5397,9301,0,6227,-6227,-0.2588435798312341
2022-05-17,241308,149033,7177,44819,112267,19163,79713,-60550,-0.25092413015730936
2022-05-17,22867,8538,1651,5240,9185,0,5276,-5276,-0.2307254996282853
2022-05-24,237256,134529,7643,45272,107045,23952,81433,-57481,-0.2422741679873217
2022-05-31,239080,140856,8403,44875,107177,21425,79236,-57811,-0.24180609001171155
2022-05-31,21019,8538,2078,3622,9452,0,3571,-3571,-0.1698939055140587
2022-06-07,266054,156839,9616,38990,112252,24172,79865,-55693,-0.20932968495117532
2022-06-07,22055,8538,2339,3691,9497,0,4274,-4274,-0.1937882566311494
2022-06-14,232513,140494,4774,37886,112746,21929,68894,-46965,-0.2019887060078361
2022-06-14,25149,8538,2346,3945,9010,47,5388,-5341,-0.2123742494731401
2022-06-21,218076,121759,7454,38872,96194,22433,66792,-44359,-0.20341073754104075
2022-06-21,17470,876,548,3886,10322,3447,1282,2165,0.12392673153978248
2022-06-28,213767,118104,7005,38979,96224,24274,61734,-37460,-0.1752375249687744
2022-07-05,217672,116715,13290,38453,100754,26115,58123,-32008,-0.14704693300011026
2022-07-05,18329,876,2952,3853,8206,4003,1282,2721,0.1484532707730918
2022-07-12,223539,116165,14987,53057,102379,21822,59308,-37486,-0.16769333315439364
2022-07-12,18577,876,2947,3796,8595,4179,1282,2897,0.15594552403509715
2022-07-19,229449,116059,13660,50166,109270,27696,58044,-30348,-0.13226468627015153
2022-07-19,18011,1352,3014,3745,8152,3178,1282,1896,0.10526900227638665
2022-07-26,229219,113897,16839,46506,108232,34613,59440,-24827,-0.10831126564551805
2022-07-26,18598,1577,3028,3892,8649,3182,1282,1900,0.10216152274438112
2022-08-02,236737,112973,44079,49211,91371,39382,59305,-19923,-0.08415668019785669
2022-08-02,18823,1577,2885,4054,8725,4002,1282,2720,0.14450406417680497
2022-08-09,225834,108923,46168,49894,91194,35018,46080,-11062,-0.04898288123134692
2022-08-09,18861,1580,2887,2856,8778,4690,1282,3408,0.1806903133449976
2022-08-16,228697,108156,42705,50791,94075,36906,45673,-8767,-0.038334564948381486
2022-08-16,19246,1666,2888,2856,9341,5439,1282,4157,0.2159929335965915
2022-08-23,242132,113806,23068,49821,121039,42561,50498,-7937,-0.03277964085705318
2022-08-23,19313,1937,2636,2856,9748,5800,1177,4623,0.23937244343188527
2022-08-30,247030,116136,16505,49421,121971,41457,50948,-9491,-0.038420434765008296
2022-08-30,18884,1988,2634,2855,9313,4718,1177,3541,0.18751323872061004
2022-09-06,281266,131211,5200,51354,135848,38406,62716,-24310,-0.08643063861255892
2022-09-13,281716,140784,4235,57336,136852,21632,64409,-42777,-0.15184441068309928
2022-09-13,21526,1988,2902,3322,8165,2773,1177,1596,0.07414289696181361
2022-09-20,250892,119231,737,59094,140196,34806,59320,-24514,-0.09770738006791767
2022-09-27,244655,123466,3223,61012,133243,27265,58221,-30956,-0.1265291941713842
2022-10-04,243289,107555,4042,61632,129716,36020,60749,-24729,-0.10164454619814295
2022-10-11,245007,112847,537,60578,126034,35427,66066,-30639,-0.12505356989800293
2022-10-18,264265,128105,1104,61341,136354,34327,73562,-39235,-0.14846839346867727
2022-10-25,272597,132682,3093,59789,139496,40505,74332,-33827,-0.12409160775797239
2022-11-01,258906,124994,7761,56909,136135,40246,62353,-22107,-0.08538620194201757
2022-11-08,251378,118441,5393,55857,133479,37682,61476,-23794,-0.09465426568753034
2022-11-15,233346,108146,12676,56437,119838,33862,55569,-21707,-0.09302495007413883
2022-11-22,227435,106048,16430,58325,111758,29029,54986,-25957,-0.11412931167146657
2022-11-29,228328,109321,16913,58986,108836,24956,55283,-30327,-0.13282208051574929
2022-12-06,223424,107518,22237,55492,98262,23827,56261,-32434,-0.14516793182469206
2022-12-13,226964,91836,18200,50859,94167,21753,45441,-23688,-0.10436897481538923
2022-12-20,182034,64037,5563,53587,87835,33835,52242,-18407,-0.1011184723732929
2022-12-27,173136,60729,7411,53316,77069,28810,49437,-20627,-0.11913755660290176
2023-01-03,172590,45775,11100,54246,69600,26931,45445,-18514,-0.1072715684570369
2023-01-10,175745,43004,27319,55013,66462,29570,34650,-5080,-0.028905516515405842
2023-01-17,176862,37003,38165,55978,53770,31349,36833,-5484,-0.031007225972792346
2023-01-24,173321,34346,38507,60445,49803,25334,36268,-10934,-0.0630852579895108
2023-01-31,168540,35009,39859,59887,46342,20971,32108,-11137,-0.06607926901625727
2023-02-07,164069,34473,32675,66337,47162,13576,31302,-17726,-0.10803991003784993
2023-02-07,21537,5332,3574,3514,11315,4272,0,4272,0.19835631703579887
2023-02-14,174955,33208,32738,72037,50848,20989,34650,-13661,-0.07808293561201451
2023-02-21,186100,36758,17402,71320,70232,30808,37896,-7088,-0.038087049973132725
2023-02-28,200047,58020,12416,72408,80598,25965,51807,-25842,-0.12917964278394578
2023-03-07,211297,62068,8972,79299,79224,19427,58884,-39457,-0.18673715197092244
2023-03-14,179782,53589,7961,76079,68319,16306,60847,-44541,-0.24775005284177504
2023-03-21,169188,49208,11668,71320,55345,10622,61899,-51277,-0.30307705038182375
2023-03-28,169473,46401,18332,72482,56242,14688,57172,-42484,-0.25068299965186197
2023-04-04,178828,47011,30608,73899,51294,15053,59500,-44447,-0.24854608897935446
2023-04-11,176822,48381,28076,74130,50284,13815,57389,-43574,-0.2464286118243205
2023-04-18,177507,49542,26933,75302,50857,15253,58960,-43707,-0.24622690936132097
2023-04-25,184041,46947,22641,77569,58684,16108,56543,-40435,-0.2197064784477372
2023-05-02,202996,52832,18045,79011,66327,26556,66722,-40166,-0.19786596780232124
2023-05-09,192574,46758,24264,83367,62819,21147,56698,-35551,-0.1846095526914329
2023-05-16,200515,50237,18976,87556,70492,25509,62763,-37254,-0.18579158666433931
2023-05-23,226400,72848,6070,79464,86693,33768,81823,-48055,-0.21225706713780917
2023-05-30,243237,86145,5896,71565,96623,39074,85452,-46378,-0.19067000497457212
2023-06-06,245332,93189,5468,66695,100718,36006,84398,-48392,-0.19725107201669576
2023-06-13,252566,93201,5201,65662,96580,37530,83179,-45649,-0.18074087565230473
2023-06-20,238556,100226,9767,67672,101127,28924,77642,-48718,-0.2042203926960546
2023-06-20,26076,4530,5007,5381,10484,2241,0,2241,0.0859410952600092
2023-06-27,251524,102223,7282,69585,109028,35107,83128,-48021,-0.1909201507609612
2023-07-03,265066,105497,6957,72426,116667,40812,89943,-49131,-0.18535383640300906
2023-07-03,23448,2915,5538,5320,10459,5124,0,5124,0.21852610030706243
2023-07-11,252349,106064,7703,73839,103651,27126,85376,-58250,-0.2308311108821513
2023-07-11,24241,2915,5512,5503,11277,5987,0,5987,0.2469782599727734
2023-07-18,230932,91295,27652,71714,73393,27722,82476,-54754,-0.2371000987303622
2023-07-18,22037,2915,5517,4975,9066,4762,0,4762,0.2160911194808731
2023-07-25,223760,88964,28728,61905,78893,30457,67088,-36631,-0.1637066499821237
2023-07-25,21058,2915,5515,4963,8603,3377,0,3377,0.1603666065153386
2023-08-01,229015,89647,32047,62030,78296,27311,67491,-40180,-0.17544702312075627
2023-08-08,229849,91947,27833,61103,82745,24813,65142,-40329,-0.17545867069249813
2023-08-08,22445,2915,5514,5365,8438,5180,0,5180,0.23078636667409222
2023-08-15,247954,100071,21404,58222,98987,34878,68723,-33845,-0.13649709220258596
2023-08-15,22584,2915,5489,5320,8338,4823,0,4823,0.2135582713425434
2023-08-22,246923,98203,14926,60285,103535,33762,69863,-36101,-0.1462034723375303
2023-08-22,22269,2915,5487,4820,7898,4738,0,4738,0.21276213570434235
2023-08-29,245452,93017,20552,65309,101629,29062,66941,-37879,-0.15432345224320845
2023-08-29,22052,2915,5483,4818,7686,4595,0,4595,0.208371122800653
2023-09-05,268344,102790,15737,66176,108909,36609,77972,-41363,-0.15414169871508213
2023-09-12,270854,99063,15756,66782,112799,35535,70979,-35444,-0.13086016820870283
2023-09-12,23569,2915,5534,4822,7759,5368,1000,4368,0.18532818532818532
2023-09-19,265860,94027,6459,70008,120315,49757,81156,-31399,-0.1181035131272098
2023-09-19,23336,2915,5539,4862,6894,4915,1000,3915,0.16776654096674665
2023-09-26,285974,100800,7355,72874,125877,55409,90441,-35032,-0.12250064691195703
2023-10-03,282682,89363,10770,73374,112561,61438,103308,-41870,-0.14811696535329452
2023-10-10,259937,84672,17445,71664,98101,47367,88017,-40650,-0.1563840469036728
2023-10-17,267521,95733,10590,69103,109679,45803,86136,-40333,-0.15076573427880427
2023-10-24,260909,93007,11911,69055,104615,38333,85257,-46924,-0.17984814628855272
2023-10-31,277272,95726,18600,66878,105466,51443,92401,-40958,-0.14771776450561183
2023-11-07,259698,94975,20104,70113,94194,34887,82154,-47267,-0.18200756263043996
2023-11-14,273763,109940,7807,71014,112838,28422,92851,-64429,-0.23534590138185218
2023-11-21,264903,91441,18455,69250,91233,38753,101658,-62905,-0.23746427937773448
2023-11-28,260781,89522,17307,66352,90498,35448,100758,-65310,-0.25044002438827984
2023-12-05,267482,90237,14130,64639,84204,39913,104377,-64464,-0.24100313292109377
2023-12-12,257581,83812,29779,62909,67019,29395,90842,-61447,-0.23855408589919289
2023-12-12,23391,870,841,4657,8147,2951,269,2682,0.1146594844170835
2023-12-19,185940,35737,2941,63273,50950,28932,86840,-57908,-0.31143379584812303
2023-12-26,188540,34305,6257,63596,47198,32553,90741,-58188,-0.3086241646334995
2024-01-02,184042,31560,7092,64625,42073,28836,87631,-58795,-0.3194651220916965
2024-01-09,200299,38794,10109,65746,59957,32930,78059,-45129,-0.22530816429437991
2024-01-16,213309,47226,11672,66178,73638,35551,71734,-36183,-0.1696271605980057
2024-01-23,243032,66066,12286,65726,94400,46599,75099,-28500,-0.117268507850818
2024-01-30,242029,71599,11661,66084,100792,35268,74782,-39514,-0.16326142734961513
2024-02-06,259542,81131,15072,67566,109012,40268,80658,-40390,-0.15562028496351266
2024-02-13,304592,120278,17048,68114,122609,42980,101349,-58369,-0.19163011503913432
2024-02-20,305438,131315,16133,60681,125848,37801,97272,-59471,-0.19470727283442138
2024-02-20,21713,3845,901,6581,9981,1009,2261,-1252,-0.057661308893289735
2024-02-27,309633,135967,18033,64380,119344,30322,109695,-79373,-0.25634541537885175
2024-02-27,22509,3845,893,6805,9991,1074,2410,-1336,-0.05935403616331245
2024-03-05,314586,122721,27450,65860,115086,30933,104941,-74008,-0.23525522432657525
2024-03-05,23467,3845,892,5892,9970,1158,2059,-901,-0.038394340989474585
2024-03-12,325675,112151,32909,65353,102517,30134,102093,-71959,-0.2209534044676441
2024-03-12,26129,3845,892,6679,9751,1006,1347,-341,-0.013050633395843699
2024-03-19,302500,109502,1639,61853,123760,45130,118136,-73006,-0.24134214876033058
2024-03-19,27908,4035,888,5925,9872,1093,2167,-1074,-0.03848358893507238
2024-03-26,305701,113613,757,62139,121668,50032,122909,-72877,-0.2383930703530574
2024-04-02,316809,121299,1075,58943,124346,53581,130790,-77209,-0.2437083542449867
2024-04-02,22933,5139,1741,5922,11962,918,732,186,0.008110583002659922
2024-04-09,324479,139218,1148,59111,128669,40770,133670,-92900,-0.28630512298176464
2024-04-09,23353,5139,1741,5721,12002,1500,1673,-173,-0.007408041793345609
2024-04-16,331110,155961,1786,58169,128052,39056,141436,-102380,-0.309202379873758
2024-04-16,22659,5139,1741,5744,12422,1022,1152,-130,-0.005737234652897304
2024-04-23,336167,164956,2246,58140,134358,34337,140426,-106089,-0.31558421855803814
2024-04-23,22355,5139,1741,5440,12535,964,400,564,0.02522925520017893
2024-04-30,334848,169663,5698,60164,127017,28570,134379,-105809,-0.3159911362767584
2024-04-30,22074,5089,1741,5276,12455,841,1232,-391,-0.017713146688411705
2024-05-07,299859,146871,19012,50447,104734,29570,110703,-81133,-0.2705705014690238
2024-05-14,297606,147102,17593,50377,111182,29593,106099,-76506,-0.2570714300114917
2024-05-21,301315,157088,12755,49257,121858,24064,107631,-83567,-0.2773409886663459
2024-05-28,325231,184233,11854,47766,129725,21005,114950,-93945,-0.28885622834231667
2024-06-04,303009,149817,24238,29678,105388,36986,106798,-69812,-0.23039579682451677
2024-06-04,21959,5089,1741,5247,11844,974,537,437,0.019900724076688373
2024-06-11,319274,172160,19814,30311,107781,23310,110501,-87191,-0.273091451229978
2024-06-11,24865,5308,1044,5539,11117,1631,838,793,0.03189221797707621
2024-06-18,297117,172091,3694,28364,114480,25633,116030,-90397,-0.30424714842974315
2024-06-18,28725,5307,1044,6731,13295,1522,819,703,0.024473455178416013
2024-06-25,340237,203072,5635,29810,127595,30032,139676,-109644,-0.32225772035375344
2024-07-02,349817,210632,6166,30433,130469,30607,139789,-109182,-0.31211176129233287
2024-07-09,348954,201463,9002,33240,122260,33815,144450,-110635,-0.3170475191572528
2024-07-16,307205,162620,8804,39381,104647,30754,105799,-75045,-0.24428313341254212
2024-07-23,307183,142797,27645,45815,98757,37264,95860,-58596,-0.19075274347864302
2024-07-30,303151,148852,47711,47173,78107,27725,98058,-70333,-0.23200649181431035
2024-08-06,298937,143742,117746,38725,56287,27905,52063,-24158,-0.0808130141133416
2024-08-13,315338,133013,148641,49002,52009,43859,46274,-2415,-0.00765844902929555
2024-08-20,316197,134081,153299,50500,49244,37384,47877,-10493,-0.03318500808040557
2024-08-27,318259,133556,163416,52414,42650,32111,53602,-21491,-0.06752676279382515
2024-09-03,326795,130878,181498,57631,37280,34653,51496,-16843,-0.05153995624168056
2024-09-10,376514,132630,208600,57419,29500,36657,51229,-14572,-0.03870241212810148
2024-09-17,199463,7567,89712,56250,26258,30066,45846,-15780,-0.07911241683921329
2024-09-24,207702,3063,97055,57478,26125,36841,42289,-5448,-0.026229887049715458
2024-10-01,196200,3885,90208,52582,23538,38018,36643,1375,0.00700815494393476
2024-10-08,196685,20524,78041,55702,35994,38912,30971,7941,0.04037420240486057
2024-10-15,197871,17471,71981,55829,46498,37868,28355,9513,0.0480767772942978
2024-10-22,207338,37429,55839,39768,59254,45083,38257,6826,0.032922088570353725
2024-10-29,225894,70010,53462,37607,70531,44746,48208,-3462,-0.015325772264867593
2024-11-05,235762,81166,55799,37830,79774,32546,45268,-12722,-0.053961198157463884
2024-11-12,257688,101853,54540,38925,89676,24817,54460,-29643,-0.11503446027754494
2024-11-19,254087,78748,58955,39982,87798,26487,52854,-26367,-0.10377154281801115
2024-11-26,253566,61943,68793,45033,74605,30485,53854,-23369,-0.09216140965271369
2024-12-03,256849,48072,77037,48806,54646,31142,56327,-25185,-0.0980537202792302
2024-12-10,274834,35648,78740,50195,44923,30677,54242,-23565,-0.08574266648231296
2024-12-17,181673,4548,19866,46402,52132,22969,60105,-37136,-0.2044112223610553
2024-12-24,200720,17148,19419,51863,61797,31241,68682,-37441,-0.18653347947389398
2024-12-31,206971,18594,17912,53727,62257,31671,73989,-42318,-0.20446342724343025
2025-01-07,212456,26016,16670,53082,62661,24057,77219,-53162,-0.2502259291335618
2025-01-14,223952,39297,15437,52052,72161,25130,77511,-52381,-0.23389387011502466
2025-01-21,211620,17792,24265,50196,63403,27591,67227,-39636,-0.18729798695775446
2025-01-28,216788,11429,38639,58289,60102,24923,59098,-34175,-0.15764248943668469
2025-02-04,231911,8671,61195,62742,49047,33050,62138,-29088,-0.12542742690083697
2025-02-11,273314,9892,100568,86253,48939,35523,66542,-31019,-0.11349217383668601
2025-02-18,281163,13311,110416,87890,48966,43974,67824,-23850,-0.08482623958344448
2025-02-25,329186,10456,165651,109396,37634,47598,59318,-11720,-0.035602972179861844
2025-03-04,354415,9567,196332,115992,32223,47578,45028,2550,0.00719495506680022
2025-03-11,446178,13116,202317,111825,27286,46055,45638,417,0.0009346045748557751
2025-03-18,296567,1791,180917,100447,20250,40348,46181,-5833,-0.01966840545306794
2025-03-25,303778,5335,190362,99454,19587,41782,41473,309,0.0010171901849376848
2025-04-01,311162,4942,200763,99685,23036,48928,37665,11263,0.03619657927381878
2025-04-08,320758,5632,233795,115727,12797,52436,33203,19233,0.05996109216293904
2025-04-15,338849,7590,255341,130058,15150,51122,33022,18100,0.0534161234060009
2025-04-22,351226,8474,269048,135299,15316,50802,31359,19443,0.05535751909027236
2025-04-29,366246,10758,277672,137808,10533,50238,30627,19611,0.05354597729394997
2025-05-06,375546,15495,277678,134156,8481,54358,29708,24650,0.06563776474786046
2025-05-13,359521,11512,257899,124096,14755,55015,19972,35043,0.0974713577231928
2025-05-20,366865,10501,259716,124230,13308,55915,17418,38497,0.1049350578550693
2025-05-27,377011,11894,256512,127979,13817,49246,25171,24075,0.0638575532278899
2025-06-03,366008,13257,250144,130723,21167,49497,23347,26150,0.0714465257589998
2025-06-10,388263,11486,244029,131187,21235,44731,24112,20619,0.053105755634711524
2025-06-17,317523,7244,224439,119461,26366,45713,27930,17783,0.056005391735401845
2025-06-24,314767,5506,221813,116393,24632,48739,28981,19758,0.06277023957403413
2025-07-01,314251,5973,225947,119394,25339,43066,26420,16646,0.052970396275588624
2025-07-08,308621,9523,203380,112913,25159,42605,32223,10382,0.033639966172101056
2025-07-15,321350,36455,192890,100056,31678,42392,45751,-3359,-0.010452777345573363
2025-07-22,313040,28423,192337,100874,30516,36995,43056,-6061,-0.019361742908254535
2025-07-29,329115,46073,186961,103482,31931,37000,57878,-20878,-0.0634367926104857
2025-08-05,337378,55228,190843,99799,41669,38441,60091,-21650,-0.06417134490097161
2025-08-12,351163,67396,186279,101264,41567,38075,73481,-35406,-0.100824973018228
2025-08-19,348982,61854,185866,106374,36807,33996,77350,-43354,-0.12422990297493854
2025-08-26,357366,56818,191493,108632,33447,37627,79015,-41388,-0.11581403938819027
2025-08-26,16122,2294,0,4123,11377,602,0,602,0.03734028036223794
2025-09-02,414249,68189,188404,109219,33238,37470,93913,-56443,-0.1362537990435704
2025-09-09,410799,53701,204972,118215,32362,41473,83135,-41662,-0.10141699468596564
2025-09-16,299620,8833,130963,102125,32025,39642,90432,-50790,-0.16951471864361525
2025-09-16,17226,1754,534,4638,11219,973,0,973,0.05648438407059097
2025-09-23,309893,6833,136088,110298,32464,42138,95108,-52970,-0.17092996614960648
2025-09-23,16836,2059,534,4728,11021,1595,0,1595,0.09473746733190781
2025-09-30,305711,13749,115046,109603,41405,43974,94506,-50532,-0.16529336530252428
2025-10-07,305134,23906,110497,117808,48172,36311,91943,-55632,-0.18231989879856064
2025-10-07,17620,2021,1023,4620,11088,1706,0,1706,0.09682179341657207
2025-10-14,305003,19688,106832,116418,49361,43389,95490,-52101,-0.17082127061045302
2025-10-14,19273,2511,1806,5041,12618,3159,0,3159,0.16390805790484098
2025-10-21,307569,7230,126483,121013,39404,41771,88186,-46415,-0.15090922687266922
2025-10-21,19346,2574,1806,4270,12714,2545,0,2545,0.1315517419621627
2025-10-28,321889,9731,131984,129156,43857,42455,92580,-50125,-0.1557213822156085
2025-10-28,19519,2021,1808,4444,12825,3451,0,3451,0.17680209027101798
2025-11-04,314190,15262,109156,127213,49223,39743,96359,-56616,-0.18019669626659027
2025-11-04,19093,2021,1808,4487,12785,2575,0,2575,0.13486618132299796
2025-11-10,312845,13828,108835,126884,49744,41045,98659,-57614,-0.18416148571976537
2025-11-10,19294,2021,1030,4412,13644,3270,0,3270,0.1694827407484192
2025-11-18,329456,27917,103735,127127,57383,44380,107516,-63136,-0.19163712301490943
2025-11-18,19536,2021,1805,4896,13319,3269,0,3269,0.16733210483210484
2025-11-25,344420,17364,103853,130968,60859,48541,102135,-53594,-0.1556065269148133
2025-11-25,18014,2021,1058,4704,11181,2555,598,1957,0.10863772621294548
2025-12-02,394859,19516,111032,131689,59713,51732,113207,-61475,-0.15568848626978238
2025-12-02,18192,1822,1851,4823,10819,2925,626,2299,0.12637423043095866
2025-12-09,465416,34533,103549,135901,59370,43313,132007,-88694,-0.19056929714491982
2025-12-09,20378,1724,1966,4869,11312,2952,871,2081,0.10211993326136029
2025-12-16,379679,7840,64591,108980,50235,40103,122743,-82640,-0.21765754755991246
2025-12-16,20048,1724,1967,4933,11393,2616,1033,1583,0.07896049481245011
2025-12-23,285084,8792,62550,102008,53660,33828,111984,-78156,-0.27415077661320875
2025-12-23,17767,1357,1842,4566,11012,1826,0,1826,0.1027748072268813
2025-12-30,286132,6813,71916,102560,49109,33087,107234,-74147,-0.2591356436889268
2025-12-30,17410,1357,1842,4705,11012,1365,0,1365,0.07840321654221712
2026-01-06,287715,8340,61414,92396,45948,47898,111128,-63230,-0.2197660879689971
2026-01-06,17876,1359,1843,4794,11147,1834,0,1834,0.10259565898411278
2026-01-13,294242,31644,17254,75804,47581,43869,142519,-98650,-0.3352682485844985
2026-01-13,17790,1254,1843,5084,11710,1537,0,1537,0.08639685216413716
2026-01-20,292607,38466,21339,65185,47455,52959,137696,-84737,-0.2895932086382076
2026-01-20,18673,1749,1843,5194,12493,1395,0,1395,0.07470679590853103
2026-01-27,300726,44498,52506,69676,41179,52084,123850,-71766,-0.23864248518585024
2026-01-27,19083,1752,1835,6080,13501,2243,0,2243,0.11753917098988628
2026-02-03,303673,40636,71572,73288,40658,58399,112851,-54452,-0.17931129866665788
2026-02-03,19110,1752,1840,6079,13148,1694,0,1694,0.08864468864468865
2026-02-10,334948,38386,74423,73114,47598,69883,123750,-53867,-0.16082197833693587
2026-02-10,19419,1752,2247,6702,13286,1669,0,1669,0.08594675317987538
2026-02-17,354328,29223,110160,76665,36119,82783,112104,-29321,-0.08275101036327923
2026-02-17,19159,1256,2329,6293,13197,2119,0,2119,0.11060076204394802
2026-02-24,369721,36865,107263,75219,44247,87174,113491,-26317,-0.07118070112327944
2026-02-24,19439,1256,2545,6630,13213,1958,0,1958,0.10072534595400998
2026-03-03,19654,1255,2808,6664,13170,2105,0,2105,0.1071028798209016
2026-03-03,416977,56389,90527,70024,52120,88766,122991,-34225,-0.0820788676593673
2026-03-10,427718,88905,81349,65494,62663,77546,126765,-49219,-0.11507348299580565
2026-03-10,21947,1253,2791,5437,13164,2290,0,2290,0.10434227912698775
2026-03-17,326688,61703,31604,67607,68046,69103,134532,-65429,-0.20027977764717406
2026-03-17,19245,1915,2289,5430,13202,1985,0,1985,0.10314367368147571
2026-03-24,328210,60117,42836,58266,64516,67921,122773,-54852,-0.1671247067426343
2026-03-24,19230,2339,2173,5238,12785,1954,0,1954,0.1016120644825793
2026-03-31,345276,65995,52624,63211,66856,77232,123414,-46182,-0.13375386647203977
2026-03-31,19394,2811,2173,5188,12636,1571,0,1571,0.08100443436114262
2026-04-07,349373,67943,36075,60061,76006,76763,127873,-51110,-0.1462906406619859
2026-04-07,19745,3057,2173,5272,12612,1456,427,1029,0.05211445935679919
2026-04-14,354344,66562,43133,62664,72697,77737,132182,-54445,-0.15365012530196645
2026-04-14,19941,3046,2173,5456,12393,1498,0,1498,0.07512160874580011
2026-04-21,351782,71654,27261,61044,75442,80220,148717,-68497,-0.19471434013110392
2026-04-21,21152,3208,2834,6394,12384,1495,883,612,0.028933434190620274
2026-04-28,372780,84091,25315,66512,93062,81800,157602,-75802,-0.203342453994313
2026-04-28,21371,3334,2763,6417,12860,1533,1003,530,0.02479996256609424
2026-05-05,354005,68788,46946,69171,79767,86085,138982,-52897,-0.14942444315758252
2026-05-05,20946,3454,2763,6506,12651,1037,686,351,0.016757376109997134
2026-05-12,362042,85065,42886,66868,86860,75029,137469,-62440,-0.17246617795725358
2026-05-12,21331,3364,2698,6980,12714,910,795,115,0.0053912146641038865
2026-05-19,396573,101621,42935,66551,108437,81097,146042,-64945,-0.16376556144770318
2026-05-19,21163,2926,2982,7013,11552,472,974,-502,-0.023720644521098143
2026-05-26,427294,107851,34422,69072,127819,87395,157903,-70508,-0.16501050798747466
2026-05-26,21443,2920,3835,6951,11134,1426,1032,394,0.018374294641607985
2026-06-02,505555,133277,32649,69418,135430,88645,176708,-88063,-0.174190740868946
2026-06-02,21713,2969,3820,7067,10845,1578,1355,223,0.010270344954635472
2026-06-09,505075,154259,30713,73711,151787,91168,191012,-99844,-0.19768153244567638
2026-06-09,25845,3096,4419,7477,10881,1581,1469,112,0.004333526794350938
2026-06-16,520825,138219,8369,72145,153796,93889,190661,-96772,-0.18580521288340612
2026-06-16,25086,3140,4172,7202,11176,1907,2277,-370,-0.014749262536873156
2026-06-23,431030,132757,14367,72898,151262,90764,187856,-97092,-0.22525578266013965
2026-06-23,20036,0,3238,7291,11211,1800,0,1800,0.08983829107606309
2026-06-30,438825,142623,13205,71903,140596,87437,202837,-115400,-0.26297499003019426
2026-06-30,19879,0,3248,7259,11155,1707,0,1707,0.08586951053875949
2026-07-07,398103,108938,21659,74113,122766,84990,175073,-90083,-0.22628063591583084
2026-07-07,20046,0,3248,7283,10948,1696,0,1696,0.08460540756260601
2026-07-14,396514,112781,20607,74624,128441,80938,171399,-90461,-0.22814074660667719
2026-07-14,20915,0,4008,7901,11041,1271,0,1271,0.06076978245278508
2026-07-21,423796,147939,14240,72045,151951,81033,177218,-96185,-0.22696061312518287
2026-07-21,21124,413,4105,7757,11047,1729,520,1209,0.05723347850785836
2026-07-28,432366,155239,15902,70643,153700,76752,178742,-101990,-0.23588811331140747
2026-07-28,21567,413,4344,7912,11532,1920,651,1269,0.05883989428293226
2026-08-04,419393,112779,81356,72815,115237,75758,136583,-60825,-0.14503103294523276
2026-08-04,20895,411,4492,7758,11121,1247,669,578,0.027662120124431682
