country,country_code,date,for_treas_pos,for_treas_net,for_lt_treas_pos,for_lt_treas_net,for_lt_treas_valchg,for_st_treas_pos,for_st_treas_net
Total Other,69906.0,2023-04-01,65447.0,-484.0,52980.0,346.0,343.0,12467.0,-830.0
Total Other,69906.0,2023-05-01,60134.0,-1275.0,48582.0,-360.0,-666.0,11552.0,-915.0
Total Other,69906.0,2023-06-01,62974.0,2358.0,49532.0,468.0,396.0,13442.0,1890.0
Total Other,69906.0,2023-07-01,60633.0,-3575.0,46737.0,-4029.0,148.0,13896.0,454.0
Total Other,69906.0,2023-08-01,63019.0,3002.0,47315.0,1194.0,-327.0,15704.0,1808.0
Total Other,69906.0,2023-09-01,63697.0,1548.0,50289.0,3844.0,-796.0,13408.0,-2296.0
Total Other,69906.0,2023-10-01,64037.0,-796.0,50910.0,-515.0,-444.0,13127.0,-281.0
Total Other,69906.0,2023-11-01,64635.0,-360.0,51993.0,125.0,1367.0,12642.0,-485.0
Total Other,69906.0,2023-12-01,67928.0,703.0,54051.0,-532.0,1626.0,13877.0,1235.0
Total Other,69906.0,2024-01-01,76987.0,9063.0,66790.0,12743.0,208.0,10197.0,-3680.0
Total Other,69906.0,2024-02-01,79906.0,2123.0,67742.0,156.0,-932.0,12164.0,1967.0
Total Other,69906.0,2024-03-01,78382.0,-945.0,67001.0,-162.0,429.0,11381.0,-783.0
Total Other,69906.0,2024-04-01,79985.0,3737.0,69219.0,4352.0,-2401.0,10766.0,-615.0
Total Other,69906.0,2024-05-01,77249.0,-3691.0,66747.0,-3427.0,764.0,10502.0,-264.0
Total Other,69906.0,2024-06-01,77026.0,958.0,65964.0,398.0,414.0,11062.0,560.0
Total Other,69906.0,2024-07-01,86054.0,6928.0,76383.0,8319.0,1505.0,9671.0,-1391.0
Total Other,69906.0,2024-08-01,85910.0,-2517.0,74397.0,-4359.0,330.0,11513.0,1842.0
Total Other,69906.0,2024-09-01,85366.0,634.0,75871.0,2652.0,526.0,9495.0,-2018.0
Total Other,69906.0,2024-10-01,84169.0,-202.0,74242.0,-634.0,-649.0,9927.0,432.0
Total Other,69906.0,2024-11-01,79833.0,-6199.0,70662.0,-5443.0,-67.0,9171.0,-756.0
Total Other,69906.0,2024-12-01,78765.0,1474.0,71093.0,2973.0,-1884.0,7672.0,-1499.0
Total Other,69906.0,2025-01-01,77838.0,-2928.0,68957.0,-4137.0,614.0,8881.0,1209.0
Total Other,69906.0,2025-02-01,82751.0,3485.0,73340.0,2955.0,986.0,9411.0,530.0
Total Other,69906.0,2025-03-01,81074.0,-1991.0,72291.0,-1363.0,-743.0,8783.0,-628.0
Total Other,69906.0,2025-04-01,84412.0,3652.0,73179.0,1202.0,252.0,11233.0,2450.0
Total Other,69906.0,2025-05-01,79855.0,-2196.0,66946.0,-3872.0,-1743.0,12909.0,1676.0
Total Other,69906.0,2025-06-01,79383.0,-1706.0,67481.0,-699.0,1169.0,11902.0,-1007.0
Total Other,69906.0,2025-07-01,88665.0,10064.0,76022.0,9323.0,-559.0,12643.0,741.0
Total Other,69906.0,2025-08-01,84088.0,-5133.0,72377.0,-4201.0,933.0,11711.0,-932.0
Total Other,69906.0,2025-09-01,89058.0,4812.0,75612.0,3077.0,60.0,13446.0,1735.0
Total Other,69906.0,2025-10-01,91762.0,4044.0,79554.0,5282.0,-1035.0,12208.0,-1238.0
Total Other,69906.0,2025-11-01,93273.0,1641.0,79702.0,278.0,-587.0,13571.0,1363.0
Total Other,69906.0,2025-12-01,90951.0,-2229.0,79932.0,323.0,-1102.0,11019.0,-2552.0
Total Other,69906.0,2026-01-01,89022.0,-2257.0,76002.0,-4258.0,-379.0,13020.0,2001.0
Total Other,69906.0,2026-02-01,90774.0,484.0,77217.0,-53.0,980.0,13557.0,537.0
Total Other,69906.0,2026-03-01,97371.0,9572.0,83794.0,9552.0,-2809.0,13577.0,20.0
Total Other,69906.0,2026-04-01,102304.0,6251.0,83557.0,1081.0,-2038.0,18747.0,5170.0
Total Other,69906.0,2026-05-01,99934.0,-4020.0,80818.0,-4389.0,-219.0,19116.0,369.0
Total Regional Orgs.,76929.0,2020-01-01,18182.0,,17322.0,,,860.0,42.0
Total Regional Orgs.,76929.0,2020-02-01,18738.0,,17122.0,,,1616.0,756.0
Total Regional Orgs.,76929.0,2020-03-01,17266.0,,15731.0,,,1535.0,-81.0
Total Regional Orgs.,76929.0,2020-04-01,19681.0,,16212.0,,,3469.0,1934.0
Total Regional Orgs.,76929.0,2020-05-01,19661.0,,16378.0,,,3283.0,-186.0
Total Regional Orgs.,76929.0,2020-06-01,19990.0,,15876.0,,,4114.0,831.0
Total Regional Orgs.,76929.0,2020-07-01,19973.0,,16115.0,,,3858.0,-256.0
Total Regional Orgs.,76929.0,2020-08-01,19113.0,,15315.0,,,3798.0,-60.0
Total Regional Orgs.,76929.0,2020-09-01,20370.0,,15705.0,,,4665.0,867.0
Total Regional Orgs.,76929.0,2020-10-01,19546.0,,15740.0,,,3806.0,-859.0
Total Regional Orgs.,76929.0,2020-11-01,18310.0,,15857.0,,,2453.0,-1353.0
Total Regional Orgs.,76929.0,2020-12-01,17567.0,,15378.0,,,2189.0,-264.0
Total Regional Orgs.,76929.0,2021-01-01,17617.0,,15263.0,,,2354.0,165.0
Total Regional Orgs.,76929.0,2021-02-01,17913.0,,15287.0,,,2626.0,272.0
Total Regional Orgs.,76929.0,2021-03-01,15769.0,,13289.0,,,2480.0,-146.0
Total Regional Orgs.,76929.0,2021-04-01,13572.0,,11641.0,,,1931.0,-549.0
Total Regional Orgs.,76929.0,2021-05-01,15680.0,,12771.0,,,2909.0,978.0
Total Regional Orgs.,76929.0,2021-06-01,16245.0,,12920.0,,,3325.0,416.0
Total Regional Orgs.,76929.0,2021-07-01,15453.0,,12491.0,,,2962.0,-363.0
Total Regional Orgs.,76929.0,2021-08-01,15472.0,,12547.0,,,2925.0,-37.0
Total Regional Orgs.,76929.0,2021-09-01,15947.0,,13541.0,,,2406.0,-519.0
Total Regional Orgs.,76929.0,2021-10-01,19284.0,,16060.0,,,3224.0,818.0
Total Regional Orgs.,76929.0,2021-11-01,17417.0,,13934.0,,,3483.0,259.0
Total Regional Orgs.,76929.0,2021-12-01,16745.0,,14563.0,,,2182.0,-1301.0
Total Regional Orgs.,76929.0,2022-01-01,15851.0,,13585.0,,,2266.0,84.0
Total Regional Orgs.,76929.0,2022-02-01,13397.0,,11255.0,,,2142.0,-124.0
Total Regional Orgs.,76929.0,2022-03-01,13959.0,,11815.0,,,2144.0,2.0
Total Regional Orgs.,76929.0,2022-04-01,14725.0,,12953.0,,,1772.0,-372.0
Total Regional Orgs.,76929.0,2022-05-01,14476.0,,12794.0,,,1682.0,-90.0
Total Regional Orgs.,76929.0,2022-06-01,15847.0,,13467.0,,,2380.0,698.0
Total Regional Orgs.,76929.0,2022-07-01,13395.0,,11869.0,,,1526.0,-854.0
Total Regional Orgs.,76929.0,2022-08-01,13180.0,,11556.0,,,1624.0,98.0
Total Regional Orgs.,76929.0,2022-09-01,13429.0,,11846.0,,,1583.0,-41.0
Total Regional Orgs.,76929.0,2022-10-01,13709.0,,12217.0,,,1492.0,-91.0
Total Regional Orgs.,76929.0,2022-11-01,13866.0,,12208.0,,,1658.0,166.0
Total Regional Orgs.,76929.0,2022-12-01,16279.0,,13743.0,,,2536.0,878.0
Total Regional Orgs.,76929.0,2023-01-01,15073.0,,13253.0,,,1820.0,-716.0
Total Regional Orgs.,76929.0,2023-02-01,16642.0,1668.0,14390.0,1236.0,-194.0,2252.0,432.0
Total Regional Orgs.,76929.0,2023-03-01,16541.0,-267.0,14411.0,-145.0,202.0,2130.0,-122.0
Total Regional Orgs.,76929.0,2023-04-01,15839.0,-654.0,13712.0,-651.0,-4.0,2127.0,-3.0
Total Regional Orgs.,76929.0,2023-05-01,14764.0,-1072.0,12431.0,-1278.0,-878.0,2333.0,206.0
Total Regional Orgs.,76929.0,2023-06-01,17277.0,2688.0,13443.0,1187.0,335.0,3834.0,1501.0
Total Regional Orgs.,76929.0,2023-07-01,16252.0,-991.0,13438.0,29.0,715.0,2814.0,-1020.0
Total Regional Orgs.,76929.0,2023-08-01,17321.0,1110.0,14852.0,1455.0,105.0,2469.0,-345.0
Total Regional Orgs.,76929.0,2023-09-01,17415.0,327.0,14951.0,332.0,-884.0,2464.0,-5.0
Total Regional Orgs.,76929.0,2023-10-01,17300.0,-234.0,14968.0,-102.0,276.0,2332.0,-132.0
Total Regional Orgs.,76929.0,2023-11-01,17298.0,-221.0,15185.0,-2.0,332.0,2113.0,-219.0
Total Regional Orgs.,76929.0,2023-12-01,18954.0,979.0,16154.0,292.0,360.0,2800.0,687.0
Total Regional Orgs.,76929.0,2024-01-01,18916.0,336.0,15939.0,159.0,-728.0,2977.0,177.0
Total Regional Orgs.,76929.0,2024-02-01,19012.0,328.0,16024.0,317.0,35.0,2988.0,11.0
Total Regional Orgs.,76929.0,2024-03-01,18442.0,-470.0,15297.0,-627.0,441.0,3145.0,157.0
Total Regional Orgs.,76929.0,2024-04-01,18575.0,311.0,15246.0,127.0,-19.0,3329.0,184.0
Total Regional Orgs.,76929.0,2024-05-01,18845.0,55.0,15344.0,-117.0,-282.0,3501.0,172.0
Total Regional Orgs.,76929.0,2024-06-01,19885.0,915.0,15891.0,422.0,549.0,3994.0,493.0
Total Regional Orgs.,76929.0,2024-07-01,21277.0,1214.0,18121.0,2052.0,188.0,3156.0,-838.0
Total Regional Orgs.,76929.0,2024-08-01,21808.0,494.0,18615.0,457.0,939.0,3193.0,37.0
Total Regional Orgs.,76929.0,2024-09-01,25048.0,3116.0,18846.0,107.0,133.0,6202.0,3009.0
Total Regional Orgs.,76929.0,2024-10-01,23223.0,-1673.0,16963.0,-1731.0,-442.0,6260.0,58.0
Total Regional Orgs.,76929.0,2024-11-01,24185.0,771.0,17653.0,499.0,-1011.0,6532.0,272.0
Total Regional Orgs.,76929.0,2024-12-01,28705.0,4623.0,17978.0,428.0,-629.0,10727.0,4195.0
Total Regional Orgs.,76929.0,2025-01-01,23824.0,-4736.0,18320.0,487.0,1527.0,5504.0,-5223.0
Total Regional Orgs.,76929.0,2025-02-01,24029.0,-47.0,19385.0,813.0,310.0,4644.0,-860.0
Total Regional Orgs.,76929.0,2025-03-01,24779.0,482.0,19724.0,71.0,124.0,5055.0,411.0
Total Regional Orgs.,76929.0,2025-04-01,24239.0,-1092.0,19450.0,-826.0,114.0,4789.0,-266.0
Total Regional Orgs.,76929.0,2025-05-01,25503.0,1848.0,20631.0,1765.0,-278.0,4872.0,83.0
Total Regional Orgs.,76929.0,2025-06-01,30571.0,4447.0,21461.0,209.0,217.0,9110.0,4238.0
Total Regional Orgs.,76929.0,2025-07-01,25499.0,-4932.0,20420.0,-901.0,-160.0,5079.0,-4031.0
Total Regional Orgs.,76929.0,2025-08-01,27421.0,1680.0,22215.0,1553.0,-12.0,5206.0,127.0
Total Regional Orgs.,76929.0,2025-09-01,30274.0,2487.0,22761.0,180.0,-9.0,7513.0,2307.0
Total Regional Orgs.,76929.0,2025-10-01,29566.0,-608.0,22396.0,-265.0,-66.0,7170.0,-343.0
Total Regional Orgs.,76929.0,2025-11-01,30216.0,594.0,22773.0,321.0,61.0,7443.0,273.0
Total Regional Orgs.,76929.0,2025-12-01,31628.0,1172.0,21465.0,-1548.0,-9.0,10163.0,2720.0
Total Regional Orgs.,76929.0,2026-01-01,30494.0,-885.0,22434.0,1218.0,-38.0,8060.0,-2103.0
Total Regional Orgs.,76929.0,2026-02-01,32720.0,828.0,23700.0,-132.0,244.0,9020.0,960.0
Total Regional Orgs.,76929.0,2026-03-01,29967.0,-950.0,20646.0,-1251.0,-285.0,9321.0,301.0
Total Regional Orgs.,76929.0,2026-04-01,30910.0,1015.0,22055.0,1481.0,22.0,8855.0,-466.0
Total Regional Orgs.,76929.0,2026-05-01,28263.0,-2224.0,19217.0,-2415.0,-80.0,9046.0,191.0
Trinidad and Tobago,32409.0,2020-01-01,3388.0,,2406.0,,,982.0,117.0
Trinidad and Tobago,32409.0,2020-02-01,3499.0,,2572.0,,,927.0,-55.0
Trinidad and Tobago,32409.0,2020-03-01,3236.0,,2710.0,,,526.0,-401.0
Trinidad and Tobago,32409.0,2020-04-01,3013.0,,2533.0,,,480.0,-46.0
Trinidad and Tobago,32409.0,2020-05-01,2592.0,,2093.0,,,499.0,19.0
Trinidad and Tobago,32409.0,2020-06-01,2677.0,,2012.0,,,665.0,166.0
Trinidad and Tobago,32409.0,2020-07-01,2549.0,,1965.0,,,584.0,-81.0
Trinidad and Tobago,32409.0,2020-08-01,2547.0,,1852.0,,,695.0,111.0
Trinidad and Tobago,32409.0,2020-09-01,2482.0,,1858.0,,,624.0,-71.0
Trinidad and Tobago,32409.0,2020-10-01,2761.0,,1869.0,,,892.0,268.0
Trinidad and Tobago,32409.0,2020-11-01,2807.0,,1706.0,,,1101.0,209.0
Trinidad and Tobago,32409.0,2020-12-01,2980.0,,1907.0,,,1073.0,-28.0
Trinidad and Tobago,32409.0,2021-01-01,2985.0,,2031.0,,,954.0,-119.0
Trinidad and Tobago,32409.0,2021-02-01,2647.0,,1960.0,,,687.0,-267.0
Trinidad and Tobago,32409.0,2021-03-01,2538.0,,1941.0,,,597.0,-90.0
Trinidad and Tobago,32409.0,2021-04-01,2626.0,,2086.0,,,540.0,-57.0
Trinidad and Tobago,32409.0,2021-05-01,2684.0,,2082.0,,,602.0,62.0
Trinidad and Tobago,32409.0,2021-06-01,2699.0,,2066.0,,,633.0,31.0
Trinidad and Tobago,32409.0,2021-07-01,2576.0,,2027.0,,,549.0,-84.0
Trinidad and Tobago,32409.0,2021-08-01,2532.0,,1943.0,,,589.0,40.0
Trinidad and Tobago,32409.0,2021-09-01,2566.0,,1900.0,,,666.0,77.0
Trinidad and Tobago,32409.0,2021-10-01,2608.0,,1899.0,,,709.0,43.0
Trinidad and Tobago,32409.0,2021-11-01,2448.0,,1866.0,,,582.0,-127.0
Trinidad and Tobago,32409.0,2021-12-01,2583.0,,1953.0,,,630.0,48.0
Trinidad and Tobago,32409.0,2022-01-01,2629.0,,1929.0,,,700.0,70.0
Trinidad and Tobago,32409.0,2022-02-01,2631.0,,1997.0,,,634.0,-66.0
Trinidad and Tobago,32409.0,2022-03-01,2653.0,,1935.0,,,718.0,84.0
Trinidad and Tobago,32409.0,2022-04-01,2604.0,,1866.0,,,738.0,20.0
Trinidad and Tobago,32409.0,2022-05-01,2642.0,,1887.0,,,755.0,17.0
Trinidad and Tobago,32409.0,2022-06-01,2634.0,,1865.0,,,769.0,14.0
Trinidad and Tobago,32409.0,2022-07-01,2716.0,,1829.0,,,887.0,118.0
Trinidad and Tobago,32409.0,2022-08-01,3045.0,,1974.0,,,1071.0,184.0
Trinidad and Tobago,32409.0,2022-09-01,3002.0,,1902.0,,,1100.0,29.0
Trinidad and Tobago,32409.0,2022-10-01,3165.0,,1924.0,,,1241.0,141.0
Trinidad and Tobago,32409.0,2022-11-01,3127.0,,2002.0,,,1125.0,-116.0
Trinidad and Tobago,32409.0,2022-12-01,3438.0,,2015.0,,,1423.0,298.0
Trinidad and Tobago,32409.0,2023-01-01,3293.0,,1996.0,,,1297.0,-126.0
Trinidad and Tobago,32409.0,2023-02-01,3430.0,167.0,1991.0,25.0,-21.0,1439.0,142.0
Trinidad and Tobago,32409.0,2023-03-01,3591.0,140.0,1970.0,-42.0,32.0,1621.0,182.0
Trinidad and Tobago,32409.0,2023-04-01,3491.0,-95.0,2137.0,172.0,3.0,1354.0,-267.0
Trinidad and Tobago,32409.0,2023-05-01,3862.0,381.0,2243.0,116.0,-12.0,1619.0,265.0
Trinidad and Tobago,32409.0,2023-06-01,3871.0,9.0,2290.0,47.0,-8.0,1581.0,-38.0
Trinidad and Tobago,32409.0,2023-07-01,3834.0,-40.0,2292.0,-1.0,2.0,1542.0,-39.0
Trinidad and Tobago,32409.0,2023-08-01,3671.0,-165.0,2285.0,-9.0,-2.0,1386.0,-156.0
Trinidad and Tobago,32409.0,2023-09-01,3863.0,194.0,2327.0,44.0,-13.0,1536.0,150.0
Trinidad and Tobago,32409.0,2023-10-01,3803.0,-61.0,2253.0,-75.0,-8.0,1550.0,14.0
Trinidad and Tobago,32409.0,2023-11-01,3739.0,-73.0,2275.0,13.0,32.0,1464.0,-86.0
Trinidad and Tobago,32409.0,2023-12-01,3957.0,177.0,2357.0,41.0,33.0,1600.0,136.0
Trinidad and Tobago,32409.0,2024-01-01,4008.0,67.0,2610.0,269.0,-1.0,1398.0,-202.0
Trinidad and Tobago,32409.0,2024-02-01,4192.0,224.0,2615.0,45.0,-17.0,1577.0,179.0
Trinidad and Tobago,32409.0,2024-03-01,4218.0,28.0,2488.0,-125.0,8.0,1730.0,153.0
Trinidad and Tobago,32409.0,2024-04-01,3817.0,-367.0,2281.0,-173.0,-20.0,1536.0,-194.0
Trinidad and Tobago,32409.0,2024-05-01,3924.0,134.0,2312.0,58.0,16.0,1612.0,76.0
Trinidad and Tobago,32409.0,2024-06-01,4127.0,184.0,2349.0,18.0,14.0,1778.0,166.0
Trinidad and Tobago,32409.0,2024-07-01,4235.0,32.0,2448.0,23.0,25.0,1787.0,9.0
Trinidad and Tobago,32409.0,2024-08-01,4451.0,93.0,2630.0,59.0,23.0,1821.0,34.0
Trinidad and Tobago,32409.0,2024-09-01,4496.0,-19.0,2665.0,-29.0,20.0,1831.0,10.0
Trinidad and Tobago,32409.0,2024-10-01,4309.0,-197.0,2790.0,115.0,-36.0,1519.0,-312.0
Trinidad and Tobago,32409.0,2024-11-01,4137.0,-194.0,2717.0,-95.0,7.0,1420.0,-99.0
Trinidad and Tobago,32409.0,2024-12-01,4344.0,231.0,2775.0,82.0,-20.0,1569.0,149.0
Trinidad and Tobago,32409.0,2025-01-01,4359.0,14.0,2779.0,3.0,6.0,1580.0,11.0
Trinidad and Tobago,32409.0,2025-02-01,4370.0,1.0,2778.0,-11.0,28.0,1592.0,12.0
Trinidad and Tobago,32409.0,2025-03-01,4344.0,-33.0,2736.0,-49.0,8.0,1608.0,16.0
Trinidad and Tobago,32409.0,2025-04-01,4343.0,-14.0,2833.0,84.0,18.0,1510.0,-98.0
Trinidad and Tobago,32409.0,2025-05-01,4352.0,28.0,2794.0,-20.0,-18.0,1558.0,48.0
Trinidad and Tobago,32409.0,2025-06-01,4284.0,-67.0,2705.0,-88.0,11.0,1579.0,21.0
Trinidad and Tobago,32409.0,2025-07-01,4243.0,-28.0,2483.0,-209.0,-8.0,1760.0,181.0
Trinidad and Tobago,32409.0,2025-08-01,4148.0,-108.0,2548.0,52.0,15.0,1600.0,-160.0
Trinidad and Tobago,32409.0,2025-09-01,4304.0,251.0,2582.0,129.0,1.0,1722.0,122.0
Trinidad and Tobago,32409.0,2025-10-01,4115.0,-190.0,2537.0,-46.0,3.0,1578.0,-144.0
Trinidad and Tobago,32409.0,2025-11-01,3892.0,-231.0,2325.0,-220.0,12.0,1567.0,-11.0
Trinidad and Tobago,32409.0,2025-12-01,3741.0,-213.0,2259.0,-128.0,-8.0,1482.0,-85.0
Trinidad and Tobago,32409.0,2026-01-01,3790.0,64.0,2252.0,8.0,-4.0,1538.0,56.0
Trinidad and Tobago,32409.0,2026-02-01,3889.0,93.0,2264.0,6.0,16.0,1625.0,87.0
Trinidad and Tobago,32409.0,2026-03-01,4020.0,163.0,2195.0,-37.0,-27.0,1825.0,200.0
Trinidad and Tobago,32409.0,2026-04-01,4078.0,63.0,2221.0,31.0,2.0,1857.0,32.0
Trinidad and Tobago,32409.0,2026-05-01,4114.0,42.0,2209.0,-6.0,-6.0,1905.0,48.0
Turkey,12807.0,2020-01-01,2794.0,,2253.0,,,541.0,194.0
Turkey,12807.0,2020-02-01,2335.0,,1883.0,,,452.0,-89.0
Turkey,12807.0,2020-03-01,2505.0,,1988.0,,,517.0,65.0
Turkey,12807.0,2020-04-01,2030.0,,1678.0,,,352.0,-165.0
Turkey,12807.0,2020-05-01,2105.0,,1675.0,,,430.0,78.0
Turkey,12807.0,2020-06-01,2569.0,,2067.0,,,502.0,72.0
Turkey,12807.0,2020-07-01,2266.0,,1952.0,,,314.0,-188.0
Turkey,12807.0,2020-08-01,1789.0,,1509.0,,,280.0,-34.0
Turkey,12807.0,2020-09-01,1908.0,,1497.0,,,411.0,131.0
Turkey,12807.0,2020-10-01,1868.0,,1499.0,,,369.0,-42.0
Turkey,12807.0,2020-11-01,2013.0,,1496.0,,,517.0,148.0
Turkey,12807.0,2020-12-01,1945.0,,1494.0,,,451.0,-66.0
Turkey,12807.0,2021-01-01,2280.0,,1516.0,,,764.0,313.0
Turkey,12807.0,2021-02-01,2464.0,,1549.0,,,915.0,151.0
Turkey,12807.0,2021-03-01,2331.0,,1547.0,,,784.0,-131.0
Turkey,12807.0,2021-04-01,2445.0,,1572.0,,,873.0,89.0
Turkey,12807.0,2021-05-01,2371.0,,1575.0,,,796.0,-77.0
Turkey,12807.0,2021-06-01,2128.0,,1280.0,,,848.0,52.0
Turkey,12807.0,2021-07-01,2025.0,,1314.0,,,711.0,-137.0
Turkey,12807.0,2021-08-01,1751.0,,1265.0,,,486.0,-225.0
Turkey,12807.0,2021-09-01,1757.0,,1254.0,,,503.0,17.0
Turkey,12807.0,2021-10-01,1761.0,,1258.0,,,503.0,0.0
Turkey,12807.0,2021-11-01,1893.0,,1391.0,,,502.0,-1.0
Turkey,12807.0,2021-12-01,1903.0,,1302.0,,,601.0,99.0
Turkey,12807.0,2022-01-01,1510.0,,1021.0,,,489.0,-112.0
Turkey,12807.0,2022-02-01,1574.0,,1084.0,,,490.0,1.0
Turkey,12807.0,2022-03-01,1595.0,,1108.0,,,487.0,-3.0
Turkey,12807.0,2022-04-01,1603.0,,1129.0,,,474.0,-13.0
Turkey,12807.0,2022-05-01,1666.0,,1162.0,,,504.0,30.0
Turkey,12807.0,2022-06-01,1674.0,,1218.0,,,456.0,-48.0
Turkey,12807.0,2022-07-01,1803.0,,1302.0,,,501.0,45.0
Turkey,12807.0,2022-08-01,1888.0,,1277.0,,,611.0,110.0
Turkey,12807.0,2022-09-01,1814.0,,1193.0,,,621.0,10.0
Turkey,12807.0,2022-10-01,1834.0,,1210.0,,,624.0,3.0
Turkey,12807.0,2022-11-01,1993.0,,1309.0,,,684.0,60.0
Turkey,12807.0,2022-12-01,2027.0,,1368.0,,,659.0,-25.0
Turkey,12807.0,2023-01-01,2154.0,,1400.0,,,754.0,95.0
Turkey,12807.0,2023-02-01,1988.0,-163.0,1260.0,-137.0,-5.0,728.0,-26.0
Turkey,12807.0,2023-03-01,2151.0,150.0,1424.0,151.0,16.0,727.0,-1.0
Turkey,12807.0,2023-04-01,2126.0,-26.0,1677.0,252.0,1.0,449.0,-278.0
Turkey,12807.0,2023-05-01,2075.0,-43.0,1621.0,-48.0,-3.0,454.0,5.0
Turkey,12807.0,2023-06-01,2255.0,185.0,1664.0,48.0,-2.0,591.0,137.0
Turkey,12807.0,2023-07-01,2352.0,100.0,1772.0,111.0,2.0,580.0,-11.0
Turkey,12807.0,2023-08-01,2064.0,-288.0,1839.0,67.0,6.0,225.0,-355.0
Turkey,12807.0,2023-09-01,2102.0,37.0,1872.0,32.0,2.0,230.0,5.0
Turkey,12807.0,2023-10-01,2346.0,246.0,1865.0,-5.0,2.0,481.0,251.0
Turkey,12807.0,2023-11-01,2359.0,6.0,1871.0,-1.0,11.0,488.0,7.0
Turkey,12807.0,2023-12-01,2166.0,-230.0,1941.0,33.0,11.0,225.0,-263.0
Turkey,12807.0,2024-01-01,3096.0,938.0,2884.0,951.0,-4.0,212.0,-13.0
Turkey,12807.0,2024-02-01,3086.0,1.0,2872.0,-1.0,-11.0,214.0,2.0
Turkey,12807.0,2024-03-01,3111.0,29.0,2894.0,26.0,2.0,217.0,3.0
Turkey,12807.0,2024-04-01,3115.0,17.0,2900.0,19.0,-11.0,215.0,-2.0
Turkey,12807.0,2024-05-01,3262.0,139.0,3041.0,133.0,9.0,221.0,6.0
Turkey,12807.0,2024-06-01,3438.0,169.0,3201.0,153.0,5.0,237.0,16.0
Turkey,12807.0,2024-07-01,6092.0,2628.0,4809.0,1582.0,23.0,1283.0,1046.0
Turkey,12807.0,2024-08-01,6149.0,34.0,4883.0,51.0,23.0,1266.0,-17.0
Turkey,12807.0,2024-09-01,6295.0,127.0,4994.0,92.0,19.0,1301.0,35.0
Turkey,12807.0,2024-10-01,11965.0,5746.0,9034.0,4116.0,-75.0,2931.0,1630.0
Turkey,12807.0,2024-11-01,12095.0,127.0,9250.0,213.0,10.0,2845.0,-86.0
Turkey,12807.0,2024-12-01,12852.0,818.0,9565.0,376.0,-14.0,3287.0,442.0
Turkey,12807.0,2025-01-01,18210.0,5376.0,11862.0,2315.0,-12.0,6348.0,3061.0
Turkey,12807.0,2025-02-01,20471.0,2214.0,12841.0,932.0,44.0,7630.0,1282.0
Turkey,12807.0,2025-03-01,15918.0,-4570.0,12224.0,-634.0,19.0,3694.0,-3936.0
Turkey,12807.0,2025-04-01,7137.0,-8873.0,5052.0,-7264.0,92.0,2085.0,-1609.0
Turkey,12807.0,2025-05-01,7043.0,-71.0,5460.0,431.0,-26.0,1583.0,-502.0
Turkey,12807.0,2025-06-01,7692.0,681.0,5525.0,97.0,16.0,2167.0,584.0
Turkey,12807.0,2025-07-01,9938.0,2269.0,5753.0,251.0,-21.0,4185.0,2018.0
Turkey,12807.0,2025-08-01,19424.0,9467.0,7340.0,1568.0,24.0,12084.0,7899.0
Turkey,12807.0,2025-09-01,13279.0,-6145.0,7645.0,305.0,-1.0,5634.0,-6450.0
Turkey,12807.0,2025-10-01,14608.0,1335.0,8083.0,444.0,-6.0,6525.0,891.0
Turkey,12807.0,2025-11-01,15723.0,1105.0,8264.0,171.0,11.0,7459.0,934.0
Turkey,12807.0,2025-12-01,14003.0,-1713.0,8654.0,397.0,-5.0,5349.0,-2110.0
Turkey,12807.0,2026-01-01,16903.0,2935.0,10766.0,2147.0,-35.0,6137.0,788.0
Turkey,12807.0,2026-02-01,15715.0,-1209.0,11051.0,264.0,25.0,4664.0,-1473.0
Turkey,12807.0,2026-03-01,1784.0,-13977.0,839.0,-10258.0,50.0,945.0,-3719.0
Turkey,12807.0,2026-04-01,2610.0,831.0,1005.0,171.0,-4.0,1605.0,660.0
Turkey,12807.0,2026-05-01,2304.0,-303.0,1005.0,3.0,0.0,1299.0,-306.0
Ukraine,16403.0,2020-01-01,,,6268.0,,,,
Ukraine,16403.0,2020-02-01,,,6629.0,,,,
Ukraine,16403.0,2020-03-01,,,5765.0,,,,
Ukraine,16403.0,2020-04-01,,,4551.0,,,,
Ukraine,16403.0,2020-05-01,,,4793.0,,,,
Ukraine,16403.0,2020-06-01,,,5664.0,,,,
Ukraine,16403.0,2020-07-01,,,6075.0,,,,
Ukraine,16403.0,2020-08-01,,,5504.0,,,,
Ukraine,16403.0,2020-09-01,,,5416.0,,,,
Ukraine,16403.0,2020-10-01,,,5352.0,,,,
Ukraine,16403.0,2020-11-01,,,5319.0,,,,
Ukraine,16403.0,2020-12-01,,,5302.0,,,,
Ukraine,16403.0,2021-01-01,,,5527.0,,,,
Ukraine,16403.0,2021-02-01,,,5636.0,,,,
Ukraine,16403.0,2021-03-01,,,5329.0,,,,
Ukraine,16403.0,2021-04-01,,,5205.0,,,,
Ukraine,16403.0,2021-05-01,,,5885.0,,,,
Ukraine,16403.0,2021-06-01,,,6028.0,,,,
Ukraine,16403.0,2021-07-01,,,6620.0,,,,
Ukraine,16403.0,2021-08-01,,,6640.0,,,,
Ukraine,16403.0,2021-09-01,,,7548.0,,,,
Ukraine,16403.0,2021-10-01,,,13955.0,,,,
Ukraine,16403.0,2021-11-01,,,14786.0,,,,
Ukraine,16403.0,2021-12-01,,,15750.0,,,,
